,id,location,x,y
1747,1747,East Village,-73.98851776,40.72138977
1748,1748,West Village,-73.99904633,40.73997498
1749,1749,East Village,-73.98704529,40.72071457
1750,1750,Chelsea,-74.00262451,40.74992371
1751,1751,Midtown,-73.98894501,40.74832535
1752,1752,Hell's Kitchen,-73.99160767,40.75459671
1753,1753,Upper West Side,-73.9679184,40.792385100000004
1754,1754,West Village,-73.99984741,40.74031448
1755,1755,East Village,-73.98877716,40.72285461
1756,1756,Chelsea,-73.99176788,40.75028992
1757,1757,Hell's Kitchen,-73.98699188,40.7660675
1758,1758,Upper West Side,-73.98249054,40.78246689
1759,1759,Hell's Kitchen,-73.98606873,40.75685883
1760,1760,Midtown,-73.9779129,40.74594879
1761,1761,Midtown,-73.96839905,40.75506973
1762,1762,Chelsea,-73.99294281,40.74478531
1763,1763,Hell's Kitchen,-73.98822784,40.76490784
1764,1764,Upper West Side,-73.97998047,40.78354645
1765,1765,Chelsea,-73.99372101,40.74647522
1766,1766,Hell's Kitchen,-73.99510193,40.76019669
1767,1767,John F. Kennedy International Airport,-73.78369904,40.64857101
1768,1768,East Village,-73.98782349,40.72116852
1769,1769,Harlem,-73.94241333,40.80656433
1770,1770,Flatiron District,-73.98796082,40.74089432
1771,1771,East Village,-73.98662567,40.72597122
1772,1772,Upper West Side,-73.97293854,40.78525543
1773,1773,Kew Gardens,-73.82564545,40.71223068
1774,1774,Kew Gardens,-73.82564545,40.71223068
1775,1775,East Village,-73.98614502,40.73470306
1776,1776,Chelsea,-73.99047852,40.7405014
1777,1777,Chelsea,-73.99807739,40.74506378
1778,1778,Gramercy,-73.98780823,40.73907852
1779,1779,Midtown,-73.98342896,40.75069046
1780,1780,Midtown,-73.9774704,40.76376343
1781,1781,Astoria,-73.91969299,40.76604462
1782,1782,John F. Kennedy International Airport,-73.78965759,40.6466713
1783,1783,Morningside Heights,-73.9664917,40.80418015
1784,1784,Midtown,-73.96604156,40.76528931
1785,1785,Hell's Kitchen,-73.99491119,40.76607132
1786,1786,Midtown,-73.98117065,40.75909042
1787,1787,Astoria,-73.9296875,40.7673912
1788,1788,Chinatown,-74.0007782,40.7184906
1789,1789,Gramercy,-73.98174286,40.73672867
1790,1790,Roosevelt Island,-73.95789337,40.76935196
1791,1791,West Village,-74.00869751,40.7407608
1792,1792,Upper West Side,-73.96915436,40.78546143
1793,1793,NoHo,-73.9956665,40.72475052
1794,1794,Midtown,-73.97076416,40.76254654
1795,1795,Upper West Side,-73.96141052,40.79642487
1796,1796,West Village,-74.00534058,40.74053574
1797,1797,Little Italy,-73.99490356,40.71828079
1798,1798,Midtown,-73.98644257,40.74731827
1799,1799,Hell's Kitchen,-73.99143982,40.76535034
1800,1800,Central Park,-73.95085144,40.77898788
1801,1801,Midtown,-73.97751617,40.76263046
1802,1802,,-74.00086975,40.73677826
1803,1803,Midtown,-73.98764038,40.74965286
1804,1804,Midtown,-73.98123169,40.76570892
1805,1805,Midtown,-73.98296356,40.74614334
1806,1806,Hell's Kitchen,-73.98779297,40.759708399999994
1807,1807,Murray Hill,-73.97548676,40.75173569
1808,1808,Murray Hill,-73.97691345,40.75209808
1809,1809,Chinatown,-74.00029755,40.71815109
1810,1810,West Village,-74.00341797,40.73244476
1811,1811,Chelsea,-73.99041748,40.75075912
1812,1812,Nolita,-73.9947052,40.72127151
1813,1813,East Village,-73.98345184,40.72288132
1814,1814,Crown Heights,-73.94203949,40.67103958
1815,1815,Chelsea,-73.98919678,40.74960327
1816,1816,Midtown,-73.97786713,40.74603271
1817,1817,West Village,-74.00413513,40.74205017
1818,1818,Astoria,-73.91359711,40.76568985
1819,1819,Midtown,-73.97782135,40.74217987
1820,1820,Chelsea,-73.99237823,40.74858856
1821,1821,Mount Eden,-73.91971588,40.84247208
1822,1822,West Village,-74.00645447,40.7423439
1823,1823,Hell's Kitchen,-73.9913559,40.77041245
1824,1824,East Village,-73.98946381,40.72071838
1825,1825,Hell's Kitchen,-73.98629761,40.75661469
1826,1826,East Village,-73.98686981,40.72978973
1827,1827,Central Park,-73.94995117,40.77973938
1828,1828,East Village,-73.98382568,40.72700882
1829,1829,Hell's Kitchen,-73.99307251,40.75508881
1830,1830,Chelsea,-73.99056244,40.74936676
1831,1831,Chelsea,-73.99139404,40.75029373
1832,1832,Hell's Kitchen,-73.99685669,40.76238251
1833,1833,Upper East Side,-73.9468689,40.77242279
1834,1834,Midtown,-73.9810791,40.76407623
1835,1835,East Village,-73.98270416,40.73115158
1836,1836,Murray Hill,-73.97648621,40.75262451
1837,1837,East Village,-73.98513794,40.73250961
1838,1838,Chelsea,-74.00418854,40.74773788
1839,1839,Tribeca,-74.00461578,40.72411346
1840,1840,Upper West Side,-73.97798157,40.77862929999999
1841,1841,Central Park,-73.95674133,40.78649139
1842,1842,Chelsea,-73.99944305,40.74569321
1843,1843,Central Park,-73.95066071,40.77929688
1844,1844,Chelsea,-73.99179077,40.74914551
1845,1845,Midtown,-73.97563934,40.75587845
1846,1846,Prospect-Lefferts Gardens,-73.96308899,40.66256714
1847,1847,Chelsea,-73.99320984,40.75196075
1848,1848,Chinatown,-74.00039673,40.71841812
1849,1849,Chelsea,-74.00712585,40.74323273
1850,1850,East Harlem,-73.94210052,40.79116821
1851,1851,East Village,-73.98773193,40.72129059
1852,1852,Midtown,-73.98625183,40.75168991
1853,1853,Lower East Side,-73.98416901,40.71884155
1854,1854,John F. Kennedy International Airport,-73.78965759,40.6432724
1855,1855,Chelsea,-74.00022125,40.74294281
1856,1856,Midtown,-73.97119141,40.76260757
1857,1857,East Village,-73.98700714,40.72956467
1858,1858,Greenwich Village,-73.99995422,40.73064041
1859,1859,Midtown,-73.97728729,40.75790405
1860,1860,Murray Hill,-73.97673035,40.7526474
1861,1861,East Village,-73.98704529,40.7294693
1862,1862,Midtown,-73.98231506,40.7622261
1863,1863,SoHo,-73.99989319,40.72819901
1864,1864,Upper West Side,-73.9821167,40.77132034
1865,1865,Upper West Side,-73.9781723,40.77381897
1866,1866,Hell's Kitchen,-73.99336243,40.7570343
1867,1867,Midtown,-73.97557831,40.74552917
1868,1868,,0.0,0.0
1869,1869,Midtown,-73.96794128,40.76215744
1870,1870,Chelsea,-74.00118256,40.75205994
1871,1871,Hell's Kitchen,-73.99879456,40.76376343
1872,1872,Financial District,-74.00920868,40.70614624
1873,1873,Midtown,-73.96340942,40.76549911
1874,1874,Greenwich Village,-74.00100708,40.73156357
1875,1875,Midtown,-73.97879028,40.74607468
1876,1876,SoHo,-73.99958801,40.72829819
1877,1877,East Village,-73.98796844,40.72087097
1878,1878,Williamsburg,-73.95079041,40.71097946
1879,1879,Nolita,-73.9948349,40.72132111
1880,1880,West Village,-74.00050354,40.74214935
1881,1881,Murray Hill,-73.97750092,40.7495842
1882,1882,West Village,-74.00463867,40.74192429
1883,1883,West Village,-74.00269318,40.73348999
1884,1884,Tribeca,-74.00509644,40.72275543
1885,1885,Theater District,-73.98272705,40.75690842
1886,1886,Chelsea,-73.98999786,40.74982452
1887,1887,Hell's Kitchen,-73.98712921,40.76594162
1888,1888,,0.0,0.0
1889,1889,Midtown,-73.97325897,40.74422073
1890,1890,West Village,-74.00280762,40.73426819
1891,1891,Hell's Kitchen,-73.98604584,40.7572403
1892,1892,Briarwood,-73.81916809,40.70933533
1893,1893,East Village,-73.98586273,40.73112869
1894,1894,Kips Bay,-73.98471069,40.74253082
1895,1895,Chelsea,-73.99364471,40.75183105
1896,1896,Murray Hill,-73.97564697,40.74902344
1897,1897,John F. Kennedy International Airport,-73.78070831,40.6475563
1898,1898,,0.0,0.0
1899,1899,West Village,-74.00198364,40.73963165
1900,1900,SoHo,-73.99935913,40.72823715
1901,1901,Kips Bay,-73.98178864,40.74071121
1902,1902,Flatiron District,-73.98919678,40.74350357
1903,1903,West Village,-74.00403595,40.74196625
1904,1904,Upper West Side,-73.96768188,40.78762054
1905,1905,Chelsea,-73.99252319,40.74871063
1906,1906,Central Park,-73.95179749,40.76966858
1907,1907,Tribeca,-74.00904846,40.7157402
1908,1908,Tribeca,-74.00509644,40.72286224
1909,1909,West Village,-74.00627136,40.73965836
1910,1910,Midtown,-73.97705841,40.74308014
1911,1911,Chelsea,-73.99823761,40.75050735
1912,1912,John F. Kennedy International Airport,-73.79058838,40.6455307
1913,1913,Upper West Side,-73.97625732,40.78609085
1914,1914,SoHo,-73.99828339,40.72282791
1915,1915,John F. Kennedy International Airport,-73.77671814,40.64540863
1916,1916,Murray Hill,-73.97695923,40.75231934
1917,1917,John F. Kennedy International Airport,-73.78182983,40.64461899
1918,1918,East Village,-73.98285675,40.72280502
1919,1919,Boerum Hill,-73.98031616,40.6879425
1920,1920,Chelsea,-73.9901886,40.74020004
1921,1921,Upper West Side,-73.9852829,40.77835083
1922,1922,Midtown,-73.97153473,40.76290512
1923,1923,Hell's Kitchen,-73.98911285,40.75854111
1924,1924,East Village,-73.98862457,40.72268677
1925,1925,Hell's Kitchen,-73.99030304,40.76081085
1926,1926,Bedford-Stuyvesant,-73.95137787,40.6896019
1927,1927,Central Park,-73.94980621,40.78438187
1928,1928,Hell's Kitchen,-73.99018097,40.75771332
1929,1929,Central Park,-73.9552002,40.78013229
1930,1930,Midtown,-73.96858978,40.75572205
1931,1931,East Village,-73.99009705,40.719268799999995
1932,1932,John F. Kennedy International Airport,-73.7899704,40.64682007
1933,1933,East Village,-73.98120117,40.72922516
1934,1934,John F. Kennedy International Airport,-73.77677917,40.64567184
1935,1935,Midtown,-73.96556091,40.76195145
1936,1936,West Village,-74.00634003,40.73957062
1937,1937,Midtown,-73.97950745,40.75522232
1938,1938,Upper West Side,-73.96947479,40.79779816
1939,1939,East Village,-73.98977661,40.73372269
1940,1940,Sunnyside,-73.92236328,40.74380112
1941,1941,West Village,-74.00382233,40.73836899
1942,1942,West Village,-74.00241089,40.73346329
1943,1943,,0.0,0.0
1944,1944,Upper West Side,-73.97306824,40.78273392
1945,1945,,-73.99990082,40.73464203
1946,1946,,-73.98480988,40.76935959
1947,1947,Williamsburg,-73.94290924,40.71471024
1948,1948,Chinatown,-73.99528503,40.71744156
1949,1949,Roosevelt Island,-73.96103668,40.76539612
1950,1950,Greenwich Village,-73.99980164,40.72848892
1951,1951,John F. Kennedy International Airport,-73.78975677,40.64384079
1952,1952,West Village,-74.00798798,40.74142075
1953,1953,Midtown,-73.98291779,40.7632637
1954,1954,Hell's Kitchen,-73.99044037,40.76084137
1955,1955,Astoria,-73.91845703,40.77018356
1956,1956,Chelsea,-73.99134064,40.74502563
1957,1957,Upper West Side,-73.9818573,40.77546692
1958,1958,SoHo,-74.00086212,40.72080231
1959,1959,Chelsea,-74.00418854,40.75193787
1960,1960,Central Park,-73.95368195,40.79059219
1961,1961,Upper West Side,-73.96804047,40.80124664
1962,1962,Midtown,-73.98088837,40.74176025
1963,1963,East Village,-73.99008179,40.72944641
1964,1964,John F. Kennedy International Airport,-73.79123688,40.64584351
1965,1965,Civic Center,-73.99925232,40.7172699
1966,1966,Greenwich Village,-73.99451447,40.72599411
1967,1967,Midtown,-73.98490906,40.74799728
1968,1968,Upper West Side,-73.95948029,40.79885101
1969,1969,Downtown Brooklyn,-73.98719788,40.69390869
1970,1970,Midtown,-73.98494720000001,40.747974400000004
1971,1971,Upper West Side,-73.9811554,40.77415085
1972,1972,Chelsea,-73.99041748,40.74911118
1973,1973,East Village,-73.98886871,40.72919083
1974,1974,Midtown,-73.97737122,40.74208832
1975,1975,West Village,-74.00269318,40.7337532
1976,1976,Greenwich Village,-74.00009155,40.73113632
1977,1977,Upper East Side,-73.94927216,40.77697372
1978,1978,Hell's Kitchen,-73.98592377,40.75881958
1979,1979,Boerum Hill,-73.98136902,40.68901443
1980,1980,Midtown,-73.97722626,40.74290085
1981,1981,NoHo,-73.99562836,40.72452927
1982,1982,East Village,-73.98726654,40.73312378
1983,1983,Midtown,-73.97815704,40.74578094
1984,1984,Flatiron District,-73.98529053,40.74185181
1985,1985,Chelsea,-74.00740051,40.74318314
1986,1986,Murray Hill,-73.97267151,40.74920654
1987,1987,Midtown,-73.97472382,40.76330185
1988,1988,Greenwich Village,-74.00038909999999,40.7300415
1989,1989,Financial District,-74.00653839,40.70914459
1990,1990,East Village,-73.98486328,40.73255157
1991,1991,Hell's Kitchen,-73.98928070000001,40.75829315
1992,1992,,0.0,0.0
1993,1993,Hell's Kitchen,-73.99788666,40.75635147
1994,1994,,-73.98298645,40.7716217
1995,1995,Hell's Kitchen,-73.99266052,40.75669098
1996,1996,West Village,-74.00267029,40.73379517
1997,1997,East Harlem,-73.94135284,40.79201889
1998,1998,West Village,-74.00239563,40.73962784
1999,1999,Battery Park City,-74.0154953,40.71388626
2000,2000,Chelsea,-73.99066925,40.73958969
2001,2001,Lower East Side,-73.99179077,40.72237778
2002,2002,NoHo,-73.99178314,40.72600174
2003,2003,Theater District,-73.98370361,40.75837708
2004,2004,Harlem,-73.95844269,40.81584167
2005,2005,East Village,-73.98293304,40.72267914
2006,2006,Central Park,-73.95202637,40.7986908
2007,2007,Gramercy,-73.98379517,40.738113399999996
2008,2008,Midtown,-73.97262573,40.76299286
2009,2009,Central Park,-73.95944977,40.77119827
2010,2010,Chelsea,-73.99310303,40.74768066
2011,2011,,-73.99967194,40.73356628
2012,2012,Williamsburg,-73.96176147,40.71080017
2013,2013,East Village,-73.9888382,40.72896957
2014,2014,Williamsburg,-73.95651245,40.71707153
2015,2015,Upper West Side,-73.97035217,40.78595352
2016,2016,John F. Kennedy International Airport,-73.78971863,40.64315033
2017,2017,West Village,-74.00283051,40.73373413
2018,2018,Midtown,-73.97589874,40.76232529
2019,2019,Hell's Kitchen,-73.9919281,40.76788712
2020,2020,Upper West Side,-73.97077942,40.79858017
2021,2021,East Village,-73.98787689,40.719970700000005
2022,2022,East Village,-73.98749542,40.71975327
2023,2023,SoHo,-73.99906921,40.72806931
2024,2024,East Village,-73.98958588,40.72269058
2025,2025,Midtown,-73.97691345,40.74350357
2026,2026,SoHo,-73.99927521,40.72493744
2027,2027,Midtown,-73.96743011,40.75704575
2028,2028,Midtown,-73.97911835,40.75829315
2029,2029,,-73.93718719,40.701931
2030,2030,Hell's Kitchen,-73.985466,40.75799179
2031,2031,East Village,-73.98831940000001,40.73173904
2032,2032,John F. Kennedy International Airport,-73.79032135,40.64360428
2033,2033,Hell's Kitchen,-73.99324799,40.76201629999999
2034,2034,Hell's Kitchen,-73.9901123,40.76052856
2035,2035,East Village,-73.98288727,40.72274017
2036,2036,,0.0,0.0
2037,2037,Greenwich Village,-74.00000763,40.73059845
2038,2038,Midtown,-73.983284,40.76287842
2039,2039,East Village,-73.98660278,40.73285294
2040,2040,Chelsea,-73.99416351,40.75035858
2041,2041,East Village,-73.97825623,40.72915649
2042,2042,Murray Hill,-73.97658539,40.75248337
2043,2043,John F. Kennedy International Airport,-73.78067017,40.64521027
2044,2044,Upper West Side,-73.98253632,40.77522278
2045,2045,Midtown,-73.98877716,40.7485733
2046,2046,Fort Greene,-73.96909332,40.68949509
2047,2047,Theater District,-73.98766327,40.75528336
2048,2048,West Village,-73.99785614,40.74116898
2049,2049,Midtown,-73.9654007,40.76182175
2050,2050,Chelsea,-73.99437714,40.75247955
2051,2051,Hell's Kitchen,-73.98280334,40.76665115
2052,2052,Sunnyside,-73.91661835,40.74317932
2053,2053,Harlem,-73.93711853,40.80483246
2054,2054,Midtown,-73.98880768,40.74546432
2055,2055,,-74.00074005,40.73561478
2056,2056,Midtown,-73.98476409999999,40.74821091
2057,2057,,0.0,0.0
2058,2058,West Village,-74.00297546,40.73340988
2059,2059,Financial District,-74.0096817,40.71282959
2060,2060,Chelsea,-74.00175476,40.7456665
2061,2061,Hell's Kitchen,-73.99658966,40.76330948
2062,2062,John F. Kennedy International Airport,-73.77676392,40.64537811
2063,2063,West Village,-74.00031281,40.73794556
2064,2064,,-73.99868774,40.73212814
2065,2065,Midtown,-73.98013306,40.75909042
2066,2066,East Village,-73.98660278,40.72977829
2067,2067,Hell's Kitchen,-73.99179077,40.75960159
2068,2068,Chelsea,-73.9934082,40.74562073
2069,2069,,0.0,0.0
2070,2070,SoHo,-73.99756622,40.72454071
2071,2071,East Village,-73.98699951,40.72950745
2072,2072,Upper West Side,-73.97715759,40.78482056
2073,2073,Hell's Kitchen,-73.99110413,40.76063538
2074,2074,Upper East Side,-73.94766998,40.78122329999999
2075,2075,Greenwich Village,-74.00054169,40.72979736
2076,2076,Flatiron District,-73.98797607,40.74346542
2077,2077,Nolita,-73.99380493,40.72075653
2078,2078,Chelsea,-74.00692749,40.74363708
2079,2079,Chelsea,-73.99028015,40.75146484
2080,2080,Chelsea,-73.99118805,40.74402237
2081,2081,SoHo,-73.99865723,40.72320938
2082,2082,East Village,-73.98335266,40.7345314
2083,2083,Central Park,-73.96396637,40.77090073
2084,2084,West Village,-74.00279999,40.7337532
2085,2085,Central Park,-73.95822906,40.76892853
2086,2086,Upper West Side,-73.98203278,40.76838684
2087,2087,Chelsea,-74.00482941,40.75153732
2088,2088,Central Park,-73.95601654,40.77207947
2089,2089,Nolita,-73.99746704,40.72203064
2090,2090,Gramercy,-73.98880005,40.73654556
2091,2091,Chelsea,-73.99346924,40.73861313
2092,2092,Harlem,-73.95912170000001,40.81474686
2093,2093,West Village,-74.00312042,40.73300552
2094,2094,Flatiron District,-73.98410034,40.74341583
2095,2095,John F. Kennedy International Airport,-73.78185272,40.64467621
2096,2096,Bedford-Stuyvesant,-73.94238281,40.69028854
2097,2097,West Village,-74.00378418,40.73174667
2098,2098,Little Italy,-73.99726105,40.71927643
2099,2099,West Village,-74.00449371,40.73391342
2100,2100,Theater District,-73.98400116,40.76025391
2101,2101,Upper West Side,-73.97775269,40.78908920000001
2102,2102,Gramercy,-73.98041534,40.73854446
2103,2103,Central Park,-73.95558167,40.77363586
2104,2104,Chelsea,-73.99222565,40.74856567
2105,2105,East Village,-73.98179626,40.72431946
2106,2106,Theater District,-73.98473358,40.75755692
2107,2107,Lower East Side,-73.99163818,40.72223282
2108,2108,East Village,-73.98532867,40.73189163
2109,2109,East Village,-73.97760009999999,40.72277832
2110,2110,Hell's Kitchen,-73.98716736,40.76047897
2111,2111,Nolita,-73.99414825,40.72484207
2112,2112,NoHo,-73.99250793,40.72473907
2113,2113,Upper West Side,-73.98213196,40.77523041
2114,2114,Hell's Kitchen,-73.9887619,40.75882721
2115,2115,East Village,-73.98474121,40.73226929
2116,2116,East Harlem,-73.94493103,40.7917099
2117,2117,Upper East Side,-73.94445038,40.7877388
2118,2118,Hell's Kitchen,-73.98961639,40.76284027
2119,2119,Midtown,-73.98494720000001,40.74782944
2120,2120,Midtown,-73.97705078,40.74298096
2121,2121,Nolita,-73.99369049,40.72087479
2122,2122,Flatlands,-73.93876648,40.62982941
2123,2123,Williamsburg,-73.95127869,40.71541595
2124,2124,Hell's Kitchen,-73.98720551,40.76099777
2125,2125,Flatiron District,-73.98513031,40.74468994
2126,2126,Central Park,-73.95544434,40.77675629
2127,2127,,0.0,0.0
2128,2128,Midtown,-73.98645782,40.74763107
2129,2129,Midtown,-73.9883728,40.74613571
2130,2130,Sunnyside,-73.92222595,40.74332047
2131,2131,John F. Kennedy International Airport,-73.77672577,40.64548874
2132,2132,Upper West Side,-73.97927856,40.77643204
2133,2133,Lower East Side,-73.98893738,40.71862793
2134,2134,Hell's Kitchen,-73.98806763,40.76451111
2135,2135,Hell's Kitchen,-73.98773193,40.76512909
2136,2136,Hell's Kitchen,-73.9841156,40.764923100000004
2137,2137,Central Park,-73.95318604,40.77582932
2138,2138,Gramercy,-73.98927307,40.73609161
2139,2139,Financial District,-74.00405884,40.71300888
2140,2140,Tribeca,-74.00388336,40.72214127
2141,2141,Upper West Side,-73.9597168,40.773723600000004
2142,2142,Little Italy,-73.99695587,40.71920013
2143,2143,John F. Kennedy International Airport,-73.7786026,40.646698
2144,2144,Central Park,-73.95584106,40.77619171
2145,2145,,0.0,0.0
2146,2146,NoHo,-73.99179840000001,40.72610855
2147,2147,East Village,-73.99101257,40.733856200000005
2148,2148,Midtown,-73.99250793,40.75384521
2149,2149,Chelsea,-74.00037384,40.74289322
2150,2150,Hell's Kitchen,-73.99076843,40.76112747
2151,2151,Midtown,-73.9886322,40.74541092
2152,2152,Hell's Kitchen,-73.99324036,40.76273346
2153,2153,Hell's Kitchen,-73.99382782,40.75695801
2154,2154,East Village,-73.98684692,40.72904968
2155,2155,NoHo,-73.99541473,40.72492981
2156,2156,Midtown,-73.98219299,40.76483917
2157,2157,Upper West Side,-73.98168945,40.77956772
2158,2158,Hell's Kitchen,-73.99822235,40.76036453
2159,2159,Astoria,-73.91171265,40.76789856
2160,2160,Midtown,-73.99002838,40.75248337
2161,2161,Midtown,-73.98763275,40.74782181
2162,2162,Nolita,-73.99324799,40.72441864
2163,2163,West Village,-74.006073,40.73524475
2164,2164,Upper West Side,-73.98240662,40.77518082
2165,2165,Upper West Side,-73.98175049,40.77170563
2166,2166,Financial District,-74.00517273,40.70877838
2167,2167,Hell's Kitchen,-73.9957962,40.76436234
2168,2168,NoHo,-73.99156189,40.72631836
2169,2169,Hell's Kitchen,-73.99313354,40.76264572
2170,2170,SoHo,-74.00184631,40.71953964
2171,2171,Harlem,-73.95108032,40.81035995
2172,2172,East Village,-73.98616028,40.72220993
2173,2173,Upper East Side,-73.96141815,40.76512146
2174,2174,Financial District,-74.01243591,40.70398712
2175,2175,Theater District,-73.98281097,40.76086426
2176,2176,Battery Park City,-74.0151062,40.71422958
2177,2177,West Village,-74.00593567,40.74007797
2178,2178,Hell's Kitchen,-73.98739624,40.76050949
2179,2179,Morningside Heights,-73.9668808,40.80425262
2180,2180,East Harlem,-73.94858551,40.78908920000001
2181,2181,Tribeca,-74.00793457,40.71489334
2182,2182,East Village,-73.98657990000001,40.73008728
2183,2183,Midtown,-73.98471832,40.74817276
2184,2184,East Village,-73.98905182,40.72917175
2185,2185,John F. Kennedy International Airport,-73.77668762,40.64542007
2186,2186,West Village,-74.00677490000001,40.73064804
2187,2187,Williamsburg,-73.95165253,40.71388245
2188,2188,Theater District,-73.98368835,40.7553215
2189,2189,Williamsburg,-73.95787048,40.71404266
2190,2190,Midtown,-73.98577881,40.74769592
2191,2191,,-74.0006485,40.73207092
2192,2192,Midtown,-73.98242188,40.74618912
2193,2193,Roosevelt Island,-73.95585632,40.76517868
2194,2194,Chelsea,-73.9993515,40.74411011
2195,2195,Park Slope,-73.97861481,40.68391418
2196,2196,John F. Kennedy International Airport,-73.78964996,40.64369965
2197,2197,Hell's Kitchen,-73.9897995,40.75886917
2198,2198,SoHo,-74.00006104,40.72692871
2199,2199,West Village,-74.00593567,40.74014282
2200,2200,Flatiron District,-73.98381042,40.74069977
2201,2201,East Village,-73.99007416,40.72204971
2202,2202,East Village,-73.98794556,40.72803116
2203,2203,Midtown,-73.9841156,40.74749756
2204,2204,Chelsea,-73.99092102,40.74703979
2205,2205,Hell's Kitchen,-73.98693848,40.75603867
2206,2206,Harlem,-73.93760681,40.80415344
2207,2207,Flatiron District,-73.98490906,40.74218369
2208,2208,Central Park,-73.95544434,40.7886467
2209,2209,East Village,-73.97786713,40.72539520000001
2210,2210,Hell's Kitchen,-73.99456787,40.76079941
2211,2211,Midtown,-73.96617126,40.75368118
2212,2212,East Village,-73.98331451,40.73020172
2213,2213,Financial District,-74.01119232,40.71102905
2214,2214,East Harlem,-73.93586731,40.79525375
2215,2215,Kips Bay,-73.97852325,40.74119568
2216,2216,Midtown,-73.96846008,40.75883102
2217,2217,Midtown,-73.97750092,40.76465225
2218,2218,Hell's Kitchen,-73.98905182,40.76343536
2219,2219,Midtown,-73.98249054,40.75217438
2220,2220,Hell's Kitchen,-73.99582672,40.75926971
2221,2221,Central Park,-73.95326233,40.77998352
2222,2222,Midtown,-73.9886322,40.74560547
2223,2223,Hell's Kitchen,-73.98606873,40.76239395
2224,2224,East Village,-73.98719025,40.72243881
2225,2225,East Village,-73.98670197,40.71955109
2226,2226,Harlem,-73.94943237,40.802169799999994
2227,2227,East Village,-73.98958588,40.71942139
2228,2228,,0.0,0.0
2229,2229,Midtown,-73.98476409999999,40.74836731
2230,2230,Midtown,-73.979599,40.74350739
2231,2231,Midtown,-73.98019409,40.76073074
2232,2232,Greenwich Village,-73.99992371,40.72851944
2233,2233,Upper East Side,-73.94922638,40.7732811
2234,2234,Williamsburg,-73.95796204,40.713974
2235,2235,Flatiron District,-73.98518372,40.74184799
2236,2236,Financial District,-74.01222992,40.70178223
2237,2237,NoHo,-73.99246979,40.72473907
2238,2238,Chelsea,-73.99188232,40.74744797
2239,2239,Lower East Side,-73.98944092,40.71876907
2240,2240,Greenwich Village,-73.99991608,40.73051453
2241,2241,John F. Kennedy International Airport,-73.77666473,40.64535141
2242,2242,Chelsea,-74.00421906,40.74753952
2243,2243,Bedford-Stuyvesant,-73.92552948,40.68051147
2244,2244,Theater District,-73.98695374,40.7557106
2245,2245,NoHo,-73.99184418,40.72597504
2246,2246,West Village,-74.0044632,40.73056029999999
2247,2247,Midtown,-73.98544312,40.75088882
2248,2248,Downtown Brooklyn,-73.98223877,40.69176102
2249,2249,Midtown,-73.97262573,40.76226044
2250,2250,Midtown,-73.97624207,40.76559067
2251,2251,Astoria,-73.91976166,40.75935364
2252,2252,Flatiron District,-73.9888916,40.74450684
2253,2253,Upper West Side,-73.97644043,40.78822327
2254,2254,Midtown,-73.98606873,40.75011063
2255,2255,West Village,-74.00591278,40.7356987
2256,2256,Tribeca,-74.00437164,40.72270966
2257,2257,Chelsea,-73.99595642,40.74922562
2258,2258,,-74.00071716,40.73574066
2259,2259,Hell's Kitchen,-73.98688507,40.75619888
2260,2260,Murray Hill,-73.97170258,40.75065231
2261,2261,Midtown,-73.97616577,40.7558136
2262,2262,Nolita,-73.99324036,40.72246552
2263,2263,East Village,-73.99047852,40.72901154
2264,2264,Midtown,-73.98484802,40.74829865
2265,2265,East Village,-73.98708344,40.72047424
2266,2266,East Village,-73.9870224,40.729496000000005
2267,2267,Hell's Kitchen,-73.99243927,40.76372147
2268,2268,Hell's Kitchen,-73.98706818,40.75858688
2269,2269,East Village,-73.9826355,40.7311821
2270,2270,,-73.99094391,40.73483276
2271,2271,Battery Park City,-74.01609802,40.70499039
2272,2272,Astoria,-73.91367340000001,40.77093887
2273,2273,Central Park,-73.96253204,40.77286911
2274,2274,Chelsea,-73.99662781,40.74285126
2275,2275,East Village,-73.9811554,40.72989273
2276,2276,Midtown,-73.97724915,40.74282074
2277,2277,Midtown,-73.99198914,40.75431824
2278,2278,Greenwich Village,-74.00085449,40.73077393
2279,2279,Harlem,-73.94477844,40.82128906
2280,2280,Midtown,-73.979599,40.76145935
2281,2281,West Village,-74.00868988,40.73818970000001
2282,2282,East Village,-73.99060822,40.73476028
2283,2283,East Village,-73.9874649,40.72879028
2284,2284,Midtown,-73.97043609999999,40.76263046
2285,2285,Midtown,-73.98182678,40.74923325
2286,2286,West Village,-74.00243378,40.73412323
2287,2287,,-74.00067902,40.73585129
2288,2288,Flatiron District,-73.98758698,40.74069595
2289,2289,Hell's Kitchen,-73.98880768,40.76018143
2290,2290,Greenwich Village,-74.00003815,40.7286377
2291,2291,Greenwich Village,-74.00202942,40.72983932
2292,2292,Midtown,-73.98674774,40.74867249
2293,2293,Midtown,-73.97197723,40.76568985
2294,2294,Flatiron District,-73.98717499,40.74474716
2295,2295,Midtown,-73.98810577,40.74926758
2296,2296,Williamsburg,-73.95591736,40.71403122
2297,2297,Tribeca,-74.00782013,40.71504593
2298,2298,East Village,-73.9890976,40.72044754
2299,2299,Midtown,-73.97720337,40.74292755
2300,2300,Hell's Kitchen,-73.98946381,40.7575531
2301,2301,Chinatown,-74.00151825,40.71746063
2302,2302,John F. Kennedy International Airport,-73.77669525,40.64538956
