VendorID	tpep_pickup_datetime	tpep_dropoff_datetime	passenger_count	trip_distance	pickup_longitude	pickup_latitude	RatecodeID	store_and_fwd_flag	dropoff_longitude	dropoff_latitude	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount
1	2016-01-02 0:55	2016-01-02 1:11	3	3.4	-73.9803772	40.72704315	1	N	-73.95076752	40.70887375	2	14.5	0.5	0.5	0	0	0.3	15.8
1	2016-01-02 0:55	2016-01-02 1:18	1	10.8	-73.98708344	40.74163818	1	N	-73.93043518	40.86652756	1	32	0.5	0.5	6.65	0	0.3	39.95
1	2016-01-02 0:55	2016-01-02 1:08	1	5.3	-73.98052979	40.73006058	1	N	-73.94853973	40.78993988	2	17.5	0.5	0.5	0	0	0.3	18.8
2	2016-01-02 0:55	2016-01-02 1:05	5	1.03	-73.98912048	40.74798965	1	N	-73.98178864	40.73926926	1	8	0.5	0.5	1.86	0	0.3	11.16
2	2016-01-02 0:55	2016-01-02 1:09	1	3.06	-73.98719788	40.72040939	1	N	-74.00254822	40.74993896	1	12.5	0.5	0.5	2.76	0	0.3	16.56
1	2016-01-02 0:55	2016-01-02 1:13	1	8.1	-73.97190094	40.76281357	1	N	-73.94044495	40.84043503	2	25	0.5	0.5	0	0	0.3	26.3
2	2016-01-02 0:55	2016-01-02 1:04	1	1.72	-73.98655701	40.74940109	1	N	-73.98099518	40.76433945	2	8	0.5	0.5	0	0	0.3	9.3
2	2016-01-02 0:55	2016-01-02 1:09	1	2.05	-73.99033356	40.77313995	1	N	-73.98548126	40.75482178	1	11	0.5	0.5	2.46	0	0.3	14.76
2	2016-01-02 0:55	2016-01-02 1:02	1	1.26	-73.99032593	40.75157166	1	N	-73.97885132	40.74078369	1	6.5	0.5	0.5	1.56	0	0.3	9.36
2	2016-01-02 0:55	2016-01-02 1:03	1	1.57	-74.00283051	40.73369217	1	N	-73.99471283	40.75044632	1	7.5	0.5	0.5	1.76	0	0.3	10.56
1	2016-01-02 0:55	2016-01-02 1:08	1	4.4	-73.99020386	40.74669647	1	N	-73.93431091	40.75346375	2	14.5	0.5	0.5	0	0	0.3	15.8
2	2016-01-02 0:55	2016-01-02 1:09	1	4.13	-74.00079346	40.7462883	1	N	-73.95348358	40.76694489	1	15	0.5	0.5	3.5	0	0.3	19.8
2	2016-01-02 0:55	2016-01-02 1:11	1	3.53	-74.00663757	40.70516586	1	N	-74.00206757	40.75035095	1	13.5	0.5	0.5	2.96	0	0.3	17.76
2	2016-01-02 0:55	2016-01-02 1:16	2	6.32	-73.99017334	40.75905991	1	N	-73.9121933	40.77485275	1	21	0.5	0.5	4.46	0	0.3	26.76
2	2016-01-02 0:55	2016-01-02 1:00	2	0.86	-73.9923172	40.7437973	1	N	-73.99330139	40.75195313	2	5.5	0.5	0.5	0	0	0.3	6.8
2	2016-01-02 0:55	2016-01-02 1:05	4	1.68	-73.9723587	40.74972916	1	N	-73.99273682	40.74151993	1	8.5	0.5	0.5	1.96	0	0.3	11.76
2	2016-01-02 0:55	2016-01-02 1:00	1	1.4	-73.97714996	40.74298859	1	N	-73.96855927	40.75497818	1	6	0.5	0.5	1.46	0	0.3	8.76
2	2016-01-02 0:55	2016-01-02 1:04	6	3	-73.98422241	40.74822617	1	N	-73.9540329	40.77867889	1	10.5	0.5	0.5	1.5	0	0.3	13.3
2	2016-01-02 0:55	2016-01-02 1:05	2	1.24	-73.99919128	40.72000122	1	N	-73.98518372	40.72372818	2	8	0.5	0.5	0	0	0.3	9.3
2	2016-01-02 0:55	2016-01-02 1:02	2	1.61	-73.9822998	40.75725555	1	N	-73.99327087	40.74160004	1	7	0.5	0.5	2.49	0	0.3	10.79
1	2016-01-02 0:55	2016-01-02 1:02	1	0.1	-74.00925446	40.71086884	1	N	-74.00985718	40.71198654	3	3	0.5	0.5	0	0	0.3	4.3
1	2016-01-02 0:55	2016-01-02 0:59	2	0.8	-73.98373413	40.73191833	1	N	-73.99638367	40.73708344	1	5	0.5	0.5	1.25	0	0.3	7.55
1	2016-01-02 0:55	2016-01-02 1:08	4	2.3	-73.97769928	40.74600601	1	N	-73.99962616	40.72823715	2	11	0.5	0.5	0	0	0.3	12.3
2	2016-01-02 0:55	2016-01-02 1:00	1	0.94	-74.00138855	40.72758865	1	N	-74.01000214	40.73487854	2	6	0.5	0.5	0	0	0.3	7.3
1	2016-01-02 0:55	2016-01-02 0:57	2	0.4	-73.98447418	40.73687744	1	N	-73.97998047	40.7416153	1	3.5	0.5	0.5	0.95	0	0.3	5.75
2	2016-01-02 0:55	2016-01-02 1:03	2	2.06	-73.99307251	40.72789001	1	N	-73.99154663	40.74988937	2	8.5	0.5	0.5	0	0	0.3	9.8
2	2016-01-02 0:55	2016-01-02 1:02	2	1.16	-73.97421265	40.7442894	1	N	-73.99517822	40.75302124	2	7	0.5	0.5	0	0	0.3	8.3
1	2016-01-02 0:56	2016-01-02 0:58	1	0.6	-73.97714996	40.74288177	1	N	-73.98564911	40.74011612	1	4.5	0.5	0.5	1.15	0	0.3	6.95
2	2016-01-02 0:56	2016-01-02 1:10	6	3.15	-73.99172974	40.73035049	1	N	-73.98445129	40.76448441	2	12.5	0.5	0.5	0	0	0.3	13.8
1	2016-01-02 0:56	2016-01-02 1:00	2	0.7	-73.99378967	40.75218964	1	N	-73.98661804	40.7454071	2	5.5	0.5	0.5	0	0	0.3	6.8
2	2016-01-02 0:56	2016-01-02 1:13	3	8.44	-74.01249695	40.70252228	1	N	-73.9394989	40.75166702	1	25	0.5	0.5	2	0	0.3	28.3
1	2016-01-02 0:56	2016-01-02 0:59	2	1.2	-73.98873138	40.76361084	1	N	-73.99594116	40.74995804	2	5	0.5	0.5	0	0	0.3	6.3
1	2016-01-02 0:56	2016-01-02 0:57	1	0.4	-73.98409271	40.75820541	1	N	-73.97716522	40.75530243	2	3.5	0.5	0.5	0	0	0.3	4.8
1	2016-01-02 0:56	2016-01-02 1:03	1	1.9	-73.96573639	40.80530548	1	N	-73.94674683	40.82637024	1	8.5	0.5	0.5	1.95	0	0.3	11.75
2	2016-01-02 0:56	2016-01-02 1:02	1	2.07	-73.99326324	40.74147034	1	N	-73.99226379	40.76160812	1	8	0.5	0.5	1.86	0	0.3	11.16
2	2016-01-02 0:56	2016-01-02 0:58	1	0.58	-73.98564911	40.74885941	1	N	-73.97705078	40.75204849	2	4	0.5	0.5	0	0	0.3	5.3
2	2016-01-02 0:56	2016-01-02 1:11	1	4.51	-73.99894714	40.74456024	1	N	-73.99202728	40.69034195	1	15.5	0.5	0.5	1	0	0.3	17.8
2	2016-01-02 0:56	2016-01-02 1:14	1	10.77	-73.9953537	40.71720123	1	N	-73.87931061	40.76985931	2	31	0.5	0.5	0	0	0.3	32.3
1	2016-01-02 0:56	2016-01-02 1:02	2	1.2	-73.99337769	40.74727249	1	N	-74.00336456	40.7563591	2	6.5	0.5	0.5	0	0	0.3	7.8
2	2016-01-02 0:56	2016-01-02 0:57	2	0.7	-73.97913361	40.74044037	1	N	-73.98474121	40.73258591	1	4	0.5	0.5	1.32	0	0.3	6.62
2	2016-01-02 0:56	2016-01-02 1:10	6	5.66	-73.97203827	40.79476166	1	N	-73.98561859	40.73148727	1	18.5	0.5	0.5	5.94	0	0.3	25.74
2	2016-01-02 0:56	2016-01-02 0:56	1	3.14	-73.98088837	40.72557831	1	N	-73.98135376	40.72500992	1	10	0.5	0.5	1	0	0.3	12.3
2	2016-01-02 0:56	2016-01-02 1:04	1	2.23	-74.00624847	40.74048996	1	N	-73.98628998	40.75899124	2	9	0.5	0.5	0	0	0.3	10.3
1	2016-01-02 0:56	2016-01-02 0:59	1	0.5	-74.00069427	40.73573685	1	N	-74.00531006	40.72868729	1	4.5	0.5	0.5	1	0	0.3	6.8
1	2016-01-02 0:56	2016-01-02 1:07	1	2.6	-73.97394562	40.75477982	1	N	-74.00528717	40.74061203	2	11	0.5	0.5	0	0	0.3	12.3
1	2016-01-02 0:56	2016-01-02 1:08	1	3	-73.97407532	40.79406357	1	N	-73.96437836	40.76047516	1	12	0.5	0.5	2.66	0	0.3	15.96
1	2016-01-02 0:56	2016-01-02 1:39	1	13.5	-73.93999481	40.68439102	1	N	-73.9480896	40.58385086	1	44.5	0.5	0.5	9.16	0	0.3	54.96
2	2016-01-02 0:56	2016-01-02 1:05	2	2.58	-73.98095703	40.77149963	1	N	-73.9491806	40.78179169	1	10.5	0.5	0.5	2.36	0	0.3	14.16
1	2016-01-02 0:56	2016-01-02 1:01	1	1.4	-73.96840668	40.79932022	1	N	-73.97964478	40.78119659	1	7	0.5	0.5	1.65	0	0.3	9.95
2	2016-01-02 0:56	2016-01-02 1:02	1	1.28	-73.97101593	40.75615311	1	N	-73.97180176	40.76301575	2	6.5	0.5	0.5	0	0	0.3	7.8
2	2016-01-02 0:56	2016-01-02 1:01	4	1.77	-74.01495361	40.71421814	1	N	-74.00679779	40.70692825	1	7	0.5	0.5	1.66	0	0.3	9.96
1	2016-01-02 0:56	2016-01-02 1:04	1	1.1	-74.00256348	40.73411942	1	N	-73.98813629	40.72392654	2	7	0.5	0.5	0	0	0.3	8.3
2	2016-01-02 0:56	2016-01-02 1:00	3	0.68	-73.98680878	40.72108459	1	N	-73.98117065	40.72922897	2	5	0.5	0.5	0	0	0.3	6.3
2	2016-01-02 0:56	2016-01-02 1:04	1	1.13	-73.94860077	40.80905151	1	N	-73.95449066	40.82064819	1	7.5	0.5	0.5	0	0	0.3	8.8
2	2016-01-02 0:56	2016-01-02 1:02	1	0.76	-73.98780823	40.73529053	1	N	-73.98040771	40.73439026	2	6	0.5	0.5	0	0	0.3	7.3
2	2016-01-02 0:56	2016-01-02 1:07	4	3.88	-73.98500824	40.72397232	1	N	-73.95124817	40.72561264	2	14	0.5	0.5	0	0	0.3	15.3
1	2016-01-02 0:56	2016-01-02 1:07	2	1.8	-73.97864532	40.72974014	1	N	-73.99245453	40.74341965	2	9.5	0.5	0.5	0	0	0.3	10.8
1	2016-01-02 0:56	2016-01-02 1:12	2	10.5	-73.98678589	40.73646927	1	N	-73.93701935	40.85037231	1	29.5	0.5	0.5	6.15	0	0.3	36.95
1	2016-01-02 0:56	2016-01-02 1:08	1	1.9	-73.99057007	40.76074982	1	N	-73.97496033	40.74432755	1	10	0.5	0.5	2.26	0	0.3	13.56
2	2016-01-02 0:56	2016-01-02 1:07	1	3.52	-74.00596619	40.73575974	1	N	-73.98007202	40.77217865	1	12.5	0.5	0.5	2.76	0	0.3	16.56
1	2016-01-02 0:56	2016-01-02 1:15	1	8.5	-73.98100281	40.78248596	1	N	-73.90626526	40.86346817	2	26	0.5	0.5	0	0	0.3	27.3
1	2016-01-02 0:56	2016-01-02 1:01	1	1.9	0	0	1	N	0	0	2	7.5	0.5	0.5	0	0	0.3	8.8
2	2016-01-02 0:56	2016-01-02 1:00	5	0.7	-73.98696899	40.72089005	1	N	-73.98066711	40.7299118	1	5	0.5	0.5	0	0	0.3	6.3
1	2016-01-02 0:56	2016-01-02 1:09	1	4.1	-73.98834991	40.75659943	1	N	-73.94476318	40.7949028	1	14.5	0.5	0.5	1.2	0	0.3	17
1	2016-01-02 0:56	2016-01-02 0:59	2	0.6	-73.99228668	40.72500229	1	N	-74.00031281	40.72875977	1	4.5	0.5	0.5	1.15	0	0.3	6.95
2	2016-01-02 0:56	2016-01-02 1:03	1	1.92	-73.96590424	40.80222702	1	N	-73.97795868	40.78306198	2	8	0.5	0.5	0	0	0.3	9.3
1	2016-01-02 0:56	2016-01-02 1:07	1	3.9	-73.977005	40.78789139	1	N	-73.94713593	40.83489609	1	13	0.5	0.5	2.85	0	0.3	17.15
1	2016-01-02 0:56	2016-01-02 1:16	1	5.9	-74.00111389	40.7176857	1	N	-73.90995789	40.7140274	2	20	0.5	0.5	0	0	0.3	21.3
1	2016-01-02 0:56	2016-01-02 1:01	1	1.4	-73.98779297	40.76522446	1	N	-73.99176025	40.7497139	1	6.5	0.5	0.5	1.56	0	0.3	9.36
2	2016-01-02 0:56	2016-01-02 1:11	2	3.13	-73.98535156	40.77865982	1	N	-73.99160004	40.75572968	2	13	0.5	0.5	0	0	0.3	14.3
2	2016-01-02 0:56	2016-01-02 1:22	1	8.82	-73.9934845	40.76241302	1	N	-73.98548889	40.6621933	1	27.5	0.5	0.5	5.15	5.54	0.3	39.49
1	2016-01-02 0:56	2016-01-02 1:00	1	0.9	-73.985672	40.76816177	1	N	-73.98184967	40.75886917	1	5	0.5	0.5	1.55	0	0.3	7.85
2	2016-01-02 0:56	2016-01-02 1:07	5	3.78	-73.98706055	40.72950363	1	N	-73.95147705	40.76994705	1	12.5	0.5	0.5	3.45	0	0.3	17.25
2	2016-01-02 0:56	2016-01-02 1:07	1	1.93	-74.0082016	40.74129105	1	N	-73.98969269	40.75790024	2	9.5	0.5	0.5	0	0	0.3	10.8
1	2016-01-02 0:56	2016-01-02 1:20	1	18.2	-73.77667236	40.64539719	1	N	-73.94976044	40.71831512	1	49	0.5	0.5	5	0	0.3	55.3
1	2016-01-02 0:56	2016-01-02 1:05	1	2.5	-73.98257446	40.75224686	1	N	-73.95623779	40.77170181	1	10	0.5	0.5	2.25	0	0.3	13.55
2	2016-01-02 0:56	2016-01-02 1:07	1	1.86	-73.98390198	40.75730896	1	N	-73.9704895	40.75645065	2	9.5	0.5	0.5	0	0	0.3	10.8
1	2016-01-02 0:56	2016-01-02 1:04	2	2.6	-73.98899841	40.76013184	1	N	-73.97626495	40.79087067	1	9.5	0.5	0.5	2.15	0	0.3	12.95
1	2016-01-02 0:56	2016-01-02 0:59	2	0.5	-73.92449188	40.76157761	1	N	-73.92449951	40.76744843	2	4.5	0.5	0.5	0	0	0.3	5.8
2	2016-01-02 0:56	2016-01-02 1:05	1	1.64	-73.99385071	40.76224899	1	N	-73.9712677	40.74972153	2	8.5	0.5	0.5	0	0	0.3	9.8
2	2016-01-02 0:56	2016-01-02 1:01	1	1.07	-73.93934631	40.75201035	1	N	-73.93187714	40.74446106	1	6	0.5	0.5	1.82	0	0.3	9.12
2	2016-01-02 0:56	2016-01-02 1:15	1	5.82	-73.96379089	40.80780029	1	N	-73.93251801	40.7745018	1	20	0.5	0.5	5.37	5.54	0.3	32.21
1	2016-01-02 0:56	2016-01-02 1:08	1	3.5	-73.98988342	40.73408127	1	N	-73.98308563	40.6996994	1	13	0.5	0.5	2.85	0	0.3	17.15
1	2016-01-02 0:56	2016-01-02 0:57	2	0	-73.93737793	40.68774033	5	N	-73.93743134	40.68777847	2	35	0	0	0	0	0.3	35.3
1	2016-01-02 0:56	2016-01-02 1:14	4	4.1	-73.99421692	40.75024414	1	N	-74.0070343	40.70993805	2	16	0.5	0.5	0	0	0.3	17.3
2	2016-01-02 0:56	2016-01-02 1:14	5	9.12	-73.98995972	40.72542572	1	N	-73.91853333	40.77228165	1	26.5	0.5	0.5	5.56	0	0.3	33.36
1	2016-01-02 0:56	2016-01-02 1:20	1	9.9	-73.99375916	40.7203598	1	N	-73.94676208	40.83646774	1	30	0.5	0.5	5	0	0.3	36.3
2	2016-01-02 0:56	2016-01-02 1:05	5	2.93	-73.95825958	40.76892853	1	N	-73.99198151	40.74927521	2	11	0.5	0.5	0	0	0.3	12.3
1	2016-01-02 0:56	2016-01-02 0:56	1	0.1	-73.98884583	40.74052429	1	N	-73.98655701	40.73975372	3	2.5	0.5	0.5	0	0	0.3	3.8
2	2016-01-02 0:56	2016-01-02 1:03	2	1.73	-73.97715759	40.74299622	1	N	-73.98602295	40.72266388	2	8	0.5	0.5	0	0	0.3	9.3
2	2016-01-02 0:56	2016-01-02 1:05	5	3.27	-73.97033691	40.75642014	1	N	-73.91905975	40.74298859	2	11.5	0.5	0.5	0	0	0.3	12.8
1	2016-01-02 0:56	2016-01-02 1:17	1	4.9	-73.97857666	40.72960663	1	N	-73.93703461	40.70924759	1	19.5	0.5	0.5	5.2	0	0.3	26
1	2016-01-02 0:56	2016-01-02 1:10	1	2.4	-74.01662445	40.71461868	1	N	-73.99478149	40.73025131	1	11.5	0.5	0.5	2.55	0	0.3	15.35
1	2016-01-02 0:56	2016-01-02 1:11	1	3.5	-73.98605347	40.76213074	1	N	-73.95155334	40.79779053	2	14	0.5	0.5	0	0	0.3	15.3
2	2016-01-02 0:56	2016-01-02 1:04	5	1.78	-74.00333405	40.74337387	1	N	-73.99040985	40.76149368	1	8.5	0.5	0.5	1	0	0.3	10.8
2	2016-01-02 0:56	2016-01-02 1:03	1	1.15	-73.94892883	40.79705048	1	N	-73.93913269	40.80503082	2	7	0.5	0.5	0	0	0.3	8.3
2	2016-01-02 0:56	2016-01-02 1:14	2	5.63	-73.99961853	40.73352814	1	N	-73.9731369	40.79787827	1	19.5	0.5	0.5	4.16	0	0.3	24.96
2	2016-01-02 0:56	2016-01-02 1:11	1	8.59	-73.99478149	40.7183609	1	N	-73.86273193	40.73754883	2	25	0.5	0.5	0	0	0.3	26.3
1	2016-01-02 0:56	2016-01-02 1:01	1	0.8	-73.99030304	40.76077652	1	N	-73.99041748	40.751091	2	5.5	0.5	0.5	0	0	0.3	6.8
1	2016-01-02 0:56	2016-01-02 1:13	1	4.5	-73.98654175	40.76424026	1	N	-73.92443848	40.73834229	1	16.5	0.5	0.5	2	0	0.3	19.8
2	2016-01-02 0:56	2016-01-02 1:01	1	1.25	-73.98092651	40.73802948	1	N	-73.97550201	40.75212097	1	6.5	0.5	0.5	2.34	0	0.3	10.14
2	2016-01-02 0:56	2016-01-02 1:11	1	4.24	-73.96334076	40.7751503	1	N	-73.95929718	40.74232864	1	15	0.5	0.5	4.08	0	0.3	20.38
2	2016-01-02 0:56	2016-01-02 1:02	1	1.12	-73.98880768	40.73115158	1	N	-73.98485565	40.72034836	2	6	0.5	0.5	0	0	0.3	7.3
2	2016-01-02 0:56	2016-01-02 1:05	1	1.67	-73.97634125	40.73981857	1	N	-73.99906158	40.74457932	1	8.5	0.5	0.5	0	0	0.3	9.8
2	2016-01-02 0:56	2016-01-02 1:00	5	0.51	-73.98628998	40.71810913	1	N	-73.99472809	40.71963882	2	4.5	0.5	0.5	0	0	0.3	5.8
2	2016-01-02 0:56	2016-01-02 1:01	1	1.04	-73.98133087	40.73310089	1	N	-73.98612976	40.72490692	2	6	0.5	0.5	0	0	0.3	7.3
2	2016-01-02 0:56	2016-01-02 1:21	5	5.73	-73.98754883	40.74811935	1	N	-73.90856171	40.76499939	1	21.5	0.5	0.5	4.56	0	0.3	27.36
2	2016-01-02 0:56	2016-01-02 0:59	1	1.01	-73.98155212	40.7589798	1	N	-73.98587036	40.74655151	2	5	0.5	0.5	0	0	0.3	6.3
2	2016-01-02 0:56	2016-01-02 1:14	1	8.84	-73.97087097	40.75848007	1	N	-73.93697357	40.84067154	1	26.5	0.5	0.5	5.56	0	0.3	33.36
2	2016-01-02 0:56	2016-01-02 1:06	1	2.59	-73.99459076	40.7246933	1	N	-73.97174835	40.75534439	1	10	0.5	0.5	1	0	0.3	12.3
2	2016-01-02 0:56	2016-01-02 1:00	1	1.2	-73.9885788	40.72261047	1	N	-73.97626495	40.7334137	2	5.5	0.5	0.5	0	0	0.3	6.8
1	2016-01-02 0:56	2016-01-02 1:11	1	6.8	-73.96494293	40.7599144	1	N	-73.9940033	40.69395447	2	20.5	0.5	0.5	0	0	0.3	21.8
1	2016-01-02 0:56	2016-01-02 1:01	4	1.2	-73.98971558	40.72874451	1	N	-73.97917938	40.7413559	1	6.5	0.5	0.5	1	0	0.3	8.8
1	2016-01-02 0:56	2016-01-02 0:57	1	0	-73.95578003	40.77191162	5	N	-73.95587158	40.77109528	1	8	0	0	1.65	0	0.3	9.95
1	2016-01-02 0:56	2016-01-02 1:00	1	0.4	-74.01539612	40.70927811	1	N	-74.01764679	40.70808411	2	4.5	0.5	0.5	0	0	0.3	5.8
2	2016-01-02 0:56	2016-01-02 1:10	1	4.37	-74.00856781	40.71971893	1	N	-73.97991943	40.77450943	1	14.5	0.5	0.5	3.16	0	0.3	18.96
2	2016-01-02 0:56	2016-01-02 1:09	1	6.16	-73.94789886	40.77468872	1	N	-74.00473022	40.72861862	1	19	0.5	0.5	4.06	0	0.3	24.36
2	2016-01-02 0:56	2016-01-02 1:03	1	1.62	-73.99215698	40.75901031	1	N	-74.00794983	40.74034882	1	7.5	0.5	0.5	1.76	0	0.3	10.56
2	2016-01-02 0:56	2016-01-02 1:08	2	2.59	-74.01049805	40.70489883	1	N	-73.9890213	40.73154831	1	11	0.5	0.5	2.46	0	0.3	14.76
2	2016-01-02 0:56	2016-01-02 1:01	6	0.69	-73.99127197	40.74980927	1	N	-73.98351288	40.74404144	1	5	0.5	0.5	1.26	0	0.3	7.56
2	2016-01-02 0:56	2016-01-02 1:10	2	7.8	-73.77671051	40.64540482	1	N	-73.7976532	40.71122742	2	22.5	0.5	0.5	0	0	0.3	23.8
1	2016-01-02 0:56	2016-01-02 1:01	1	1.1	-73.99562073	40.76457214	1	N	-73.98223877	40.76284027	2	6	0.5	0.5	0	0	0.3	7.3
1	2016-01-02 0:56	2016-01-02 1:01	1	0.6	-74.00291443	40.7399292	1	N	-74.00856781	40.74051666	1	5	0.5	0.5	0	0	0.3	6.3
1	2016-01-02 0:56	2016-01-02 0:59	1	0.6	-74.00063324	40.73576355	1	N	-74.00549316	40.72819138	1	4.5	0.5	0.5	1.15	0	0.3	6.95
1	2016-01-02 0:56	2016-01-02 1:02	1	1	-73.98692322	40.72969055	1	N	-73.99108124	40.71726608	2	6	0.5	0.5	0	0	0.3	7.3
2	2016-01-02 0:56	2016-01-02 1:08	1	1.7	-73.9144516	40.74371719	1	N	-73.94123077	40.74713135	1	10	0.5	0.5	2.26	0	0.3	13.56
1	2016-01-02 0:56	2016-01-02 1:11	1	7.2	-73.93688965	40.84881973	1	N	-73.98375702	40.76486969	1	22.5	0.5	0.5	0	0	0.3	23.8
2	2016-01-02 0:56	2016-01-02 1:18	1	4.96	-73.98731232	40.72242737	1	N	-73.91067505	40.71269608	1	19.5	0.5	0.5	4.16	0	0.3	24.96
2	2016-01-02 0:56	2016-01-02 1:05	1	3.15	-73.98794556	40.71892166	1	N	-74.0063324	40.7057457	1	11.5	0.5	0.5	2.56	0	0.3	15.36
2	2016-01-02 0:56	2016-01-02 1:00	1	0.69	-74.00596619	40.74038315	1	N	-74.00791168	40.73269653	2	5	0.5	0.5	0	0	0.3	6.3
2	2016-01-02 0:56	2016-01-02 1:08	1	2.43	-74.00814056	40.73765182	1	N	-73.97798157	40.75271988	2	10.5	0.5	0.5	0	0	0.3	11.8
2	2016-01-02 0:56	2016-01-02 1:16	1	5.56	-73.99327087	40.74681854	1	N	-73.98360443	40.68112183	2	19.5	0.5	0.5	0	0	0.3	20.8
1	2016-01-02 0:56	2016-01-02 1:03	2	1.6	-73.99284363	40.74923706	1	N	-73.97396088	40.75655365	2	7.5	0.5	0.5	0	0	0.3	8.8
2	2016-01-02 0:56	2016-01-02 1:04	1	1.52	-73.98709869	40.75648499	1	N	-73.97306061	40.76428986	1	7.5	0.5	0.5	1.76	0	0.3	10.56
1	2016-01-02 0:56	2016-01-02 1:05	3	1.8	0	0	1	N	0	0	1	9	0.5	0.5	2.05	0	0.3	12.35
2	2016-01-02 0:56	2016-01-02 1:00	5	0.59	-73.98516846	40.73215866	1	N	-73.98352051	40.72613144	1	4.5	0.5	0.5	1.16	0	0.3	6.96
2	2016-01-02 0:56	2016-01-02 1:14	2	4.9	-73.99751282	40.72246933	1	N	-73.97808838	40.7788887	1	17	0.5	0.5	3.66	0	0.3	21.96
2	2016-01-02 0:56	2016-01-02 1:05	1	1.56	-73.99134064	40.75536346	1	N	-73.96965027	40.75360107	2	8	0.5	0.5	0	0	0.3	9.3
1	2016-01-02 0:56	2016-01-02 1:17	1	5.4	-73.99085999	40.73445511	1	N	-73.95684052	40.67416763	2	19.5	0.5	0.5	0	0	0.3	20.8
1	2016-01-02 0:56	2016-01-02 0:58	1	0.7	-73.98508453	40.7584343	1	N	-73.99179077	40.74959564	1	4	0.5	0.5	1.05	0	0.3	6.35
1	2016-01-02 0:56	2016-01-02 1:07	1	2.2	-73.99182129	40.72721863	1	N	-74.01006317	40.70505524	1	10	0.5	0.5	2.25	0	0.3	13.55
2	2016-01-02 0:56	2016-01-02 1:03	1	1.21	-73.98498535	40.74783707	1	N	-73.98612213	40.75834274	2	7	0.5	0.5	0	0	0.3	8.3
1	2016-01-02 0:56	2016-01-02 1:03	1	1.1	-73.9835968	40.7258606	1	N	-73.99775696	40.72571945	2	6.5	0.5	0.5	0	0	0.3	7.8
2	2016-01-02 0:56	2016-01-02 1:08	1	3.05	-73.96315765	40.77465057	1	N	-73.98876953	40.74547958	1	11.5	0.5	0.5	2	0	0.3	14.8
2	2016-01-02 0:56	2016-01-02 1:02	2	0.65	-73.99996948	40.73478699	1	N	-74.00762939	40.74082184	1	5.5	0.5	0.5	2.04	0	0.3	8.84
1	2016-01-02 0:56	2016-01-02 1:03	1	2.2	-74.00527191	40.70914459	1	N	-73.99601746	40.69600296	1	8.5	0.5	0.5	1.5	0	0.3	11.3
2	2016-01-02 0:56	2016-01-02 1:05	1	2.1	-74.00138092	40.74623108	1	N	-73.98873138	40.72703934	1	9	0.5	0.5	2.06	0	0.3	12.36
2	2016-01-02 0:56	2016-01-02 1:03	1	1.39	-73.98916626	40.75296021	1	N	-73.97170258	40.75062943	1	7	0.5	0.5	1.66	0	0.3	9.96
1	2016-01-02 0:56	2016-01-02 1:14	2	4	-73.99889374	40.72803116	1	N	-73.95927429	40.72245789	2	16	0.5	0.5	0	0	0.3	17.3
2	2016-01-02 0:56	2016-01-02 1:08	1	1.86	-73.96482086	40.80699921	1	N	-73.943367	40.79626083	2	10	0.5	0.5	0	0	0.3	11.3
1	2016-01-02 0:56	2016-01-02 0:58	4	0.6	-73.99001312	40.75666809	1	N	-73.9826889	40.76440048	2	4	0.5	0.5	0	0	0.3	5.3
1	2016-01-02 0:56	2016-01-02 1:03	2	2.4	-73.96907043	40.7576828	1	N	-73.98233795	40.73112869	1	8.5	0.5	0.5	1.95	0	0.3	11.75
1	2016-01-02 0:56	2016-01-02 1:00	1	0.6	-73.98306274	40.76298141	1	N	-73.98822784	40.75677109	1	4.5	0.5	0.5	1.15	0	0.3	6.95
2	2016-01-02 0:56	2016-01-02 1:17	1	5.43	-73.99333191	40.72966385	1	N	-73.91676331	40.70083618	1	20	0.5	0.5	5.32	0	0.3	26.62
2	2016-01-02 0:56	2016-01-02 1:09	1	2.61	-74.00679016	40.73566818	1	N	-73.98094177	40.7419014	1	11.5	0.5	0.5	1.3	0	0.3	14.1
1	2016-01-02 0:56	2016-01-02 1:15	1	5.2	-73.98591614	40.75779343	1	N	-73.92021942	40.77207947	2	18	0.5	0.5	0	0	0.3	19.3
2	2016-01-02 0:56	2016-01-02 1:03	1	1.73	-73.98297882	40.73156738	1	N	-74.00333405	40.74580383	1	7.5	0.5	0.5	1.76	0	0.3	10.56
2	2016-01-02 0:56	2016-01-02 1:28	1	20.19	-73.99577332	40.73308945	5	N	-74.16555786	40.73176956	1	80	0	0.5	16.16	0	0.3	96.96
1	2016-01-02 0:56	2016-01-02 1:01	1	0.6	0	0	1	N	-73.97789764	40.7527504	2	5.5	0.5	0.5	0	0	0.3	6.8
1	2016-01-02 0:56	2016-01-02 1:12	2	2.6	-73.99214172	40.7590332	1	N	-73.99729919	40.73779678	1	12.5	0.5	0.5	3.45	0	0.3	17.25
2	2016-01-02 0:56	2016-01-02 1:00	5	0.73	-73.99647522	40.7532959	1	N	-73.98920441	40.74785614	2	4.5	0.5	0.5	0	0	0.3	5.8
1	2016-01-02 0:56	2016-01-02 1:18	1	4.7	-73.97853088	40.72448349	1	N	-73.93132019	40.69676971	1	18.5	0.5	0.5	4.95	0	0.3	24.75
